source,id,original_name,import,ossl_name,abbrev,unit,original_description
kssl_calc,37,"Percent Passing, 1 & 1/2 Inch Sieve",,,pps32,% wt,"This is the cumulative gravimetric percentage of particles passing through a 1.5 inch sieve, reported on a <3 inch base."
kssl_calc,38,"Percent Passing, 1 Inch Sieve",,,pps1,% wt,"This is the cumulative gravimetric percentage of particles passing through a 1 inch sieve, reported on a <3 inch base."
kssl_calc,39,"Percent Passing, 2 Inch Sieve",,,pps2,% wt,"This is the cumulative gravimetric percentage of particles passing through a 2 inch sieve, reported on a <3 inch base."
kssl_calc,40,"Percent Passing, 2 Micron Sieve",,,pps2m,% wt,"This is the cumulative gravimetric percentage of particles with diameters <2 microns (0.002 mm), reported on a <3 inch base."
kssl_calc,41,"Percent Passing, 20 Micron Sieve",,,pps20m,% wt,"This is the cumulative gravimetric percentage of particles with diameters <20 microns (0.02 mm), reported on a <3 inch base."
kssl_calc,42,"Percent Passing, 3 Inch Sieve",,,pps3,% wt,"This is the cumulative gravimetric percentage of particles passing through a 3 inch sieve, reported on a <3 inch base."
kssl_calc,43,"Percent Passing, 3/4 Inch Sieve",,,pps34,% wt,"This is the cumulative gravimetric percentage of particles passing through a 3/4 inch sieve, reported on a <3 inch base."
kssl_calc,44,"Percent Passing, 3/8 Inch Sieve",,,pps38,% wt,"This is the cumulative gravimetric percentage of particles passing through a 3/8 inch sieve, reported on a <3 inch base."
kssl_calc,45,"Percent Passing, 5 Micron Sieve",,,pps5m,% wt,"This is the cumulative gravimetric percentage of particles with diameters <5 microns (0.005 mm), reported on a <3 inch base."
kssl_calc,46,"Percent Passing, Number 10 Sieve",,,pps10,% wt,"This is the cumulative gravimetric percentage of particles passing through a No. 10 (2.00 mm) sieve, reported on a <3 inch base."
kssl_calc,47,"Percent Passing, Number 200 Sieve",,,pps200,% wt,"This is the cumulative gravimetric percentage of particles passing through a No. 200 (0.074 mm) sieve, reported on a <3 inch base."
kssl_calc,48,"Percent Passing, Number 4 Sieve",,,pps4,% wt,"This is the cumulative gravimetric percentage of particles passing through a No. 4 (4.76 mm) sieve, reported on a <3 inch base."
kssl_calc,49,"Percent Passing, Number 40 Sieve",,,pps40,% wt,"This is the cumulative gravimetric percentage of particles passing through a No. 40 (0.42 mm) sieve, reported on a <3 inch base."
kssl_calc,50,"Percent Pores Drained at 1/3 bar, Whole Soil",,,po_drn13,% vol,"Drained pores at 1/3 bar tension is the volumetric percent of drained pores at 1/3 bar water tension, reported on a whole soil base. These are defined as noncapillary pores."
kssl_calc,51,"Percent Pores Filled at 1/3 bar, Whole Soil",,,po_fil13,% vol,"Filled pores at 1/3 bar tension is the volumetric percent of water filled pores at 1/3 bar water tension, reported on a whole soil base."
kssl_analyte,786,"Percent, plants",,,Perplant,%,The percent plants to whole soil.
kssl_analyte,782,"Percent, roots",,,Perroot,%,The percent roots to whole soil.
kssl_analyte,211,"Perovskite, petro_count",,,min_PK_petro_count,count,to be added
kssl_analyte,1340,"Perovskite, x-ray pm",,,min_PK_x-ray_pm,peak_size,to be added
kssl_analyte,477,"pH, 0.01M CaCl2, Histosol",,,ph_hist,(NA),The pH in 0.01M CaCl2 of the organic material in the Histosol procedure.
kssl_analyte,265,"pH, 1:1 Soil-KCl Suspension",,,ph_kcl,(NA),"The pH, 1:1 soil-KCl suspension is the pH of a sample measured in 1.0N KCl at a 1:1 soil:solution ratio. If the pH in KCl < pH in water, Al+++ is indicated."
kssl_analyte,268,"pH, 1:1 Soil-Water Suspension",,,ph_h2o,(NA),"The pH, 1:1 soil-water suspension is the pH of a sample measured in distilled water at a 1:1 soil:solution ratio. If wider ratios increase the pH, salts are indicated."
kssl_analyte,481,"pH, 1:2 Soil-CaCl2 Suspension",,,ph_cacl2,(NA),"The pH, 1:2 soil-CaCl2 is the pH of a sample measured in 0.01M CaCl2 at a 1:2 soil:solution ratio."
kssl_analyte,1503,"pH, 1:5 Soil-Water by Volume",,,ph_15,(NA),TBD
kssl_analyte,266,"pH, 1:50 Soil-NaF Suspension",,,ph_naf,(NA),"The pH, 1:50 soil-NaF suspension is the pH of a sample measured in 1.0N NaF at a 1:50 soil:solution ratio. If PH_NAF is > 9.4, andic materials are indicated."
kssl_analyte,1494,"pH, Oxidized (delta)",,,ph_oxd,(NA),The delta oxidized pH is the change in the pH of a sample measured before and after incubation while saturated with distilled water.
kssl_analyte,1493,"pH, Oxidized (field temperature)",,,ph_oxfldtmp,(NA),The field temperature is the temperature of a sample measured at the time of sampling.
kssl_analyte,1492,"pH, Oxidized (field)",,,ph_oxfld,(NA),The field oxidized pH is the pH of a sample measured at the time of sampling.
kssl_analyte,890,"pH, Oxidized (initial)",,,ph_oxin,(NA),The initial oxidized pH is the pH of a sample measured before incubation while saturated with distilled water.
kssl_analyte,267,"pH, Oxidized (sulfidic)",,,ph_ox,(NA),The oxidized pH is the pH of a sample measured after incubation while saturated with distilled water. It is normally used to indicate the acid producing potential of acid sulfate materials.
kssl_analyte,482,"pH, Saturated Paste",,,ph_sp,(NA),"The pH, saturated paste is the pH of the solution extracted from the saturated paste sample. It is used as an indicator of the irrigated pH of soils with soluble salts."
kssl_analyte,1180,"pH, Water",,,ph_wat,(NA),"The pH, is the pH of the water sample."
kssl_analyte,1156,"pH, Water Extract",,,ph_watx,(NA),"The pH, water extract is the pH of the solution extracted from the sample with water. It is used as an indicator of the irrigated pH of soils with water."
kssl_analyte,212,"Phlogopite, petro_count",,,min_PL_petro_count,count,to be added
kssl_analyte,462,"Phlogopite, x-ray",,,min_PL_x-ray,peak_size,to be added
kssl_analyte,1341,"Phlogopite, x-ray pm",,,min_PL_x-ray_pm,peak_size,to be added
kssl_analyte,378,"Phosphate, Saturation Extract",,,p_satx,mmol(-)/L,"PO4 in the saturation extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract."
kssl_analyte,1193,"Phosphate, Water",,,p_wat,µg/L,PO4 in the water sample.
kssl_analyte,1152,"Phosphate, Water Extract",,,po4_watx,µg/kg,PO4 in the water extract. It is reported as meq per liter of extract.
kssl_calc,956,"Phosphorous, anion_resin_capacity, N Prep",,,p_res1-24,mg/kg,Anion Exchange Resin Capacity is calculated by adding the reading at 1 hour and the reading at 24 hours.
kssl_calc,1142,"Phosphorous, anion_resin_capacity, N Prep, Inst Set 2",,,p_res1-24,mg/kg,Anion Exchange Resin Capacity is calculated by adding the reading at 1 hour and the reading at 24 hours.
kssl_calc,955,"Phosphorous, anion_resin_capacity, S Prep",,,p_res1-24,mg/kg,Anion Exchange Resin Capacity is calculated by adding the reading at 1 hour and the reading at 24 hours.
kssl_calc,1141,"Phosphorous, anion_resin_capacity, S Prep, Inst Set 2",,,p_res1-24,mg/kg,Anion Exchange Resin Capacity is calculated by adding the reading at 1 hour and the reading at 24 hours.
kssl_analyte,1453,"Phosphorous, X-Ray Flourescence Element",,,p_pxrf,ppm,Phosphorous as determined using portable X-Ray fluorescence on a powdered sample; XRF sample cup with polypropylene film.
kssl_analyte,838,"Phosphorus, Anion Resin Extractable, 1 hour",,,p_resin1,mg/kg,to be added
kssl_analyte,839,"Phosphorus, Anion Resin Extractable, 24 hour",,,p_resin24,mg/kg,to be added
kssl_analyte,1218,"Phosphorus, Anion Resin Water, 24 hour",,,p_resinw24,µg/L,to be added
kssl_analyte,270,"Phosphorus, Bray-1 Extractable",,,p_bray1,mg/kg,"This is the phosphorus extractable by the Bray-1 method, reported as milligrams per kilogram on a <2 mm base. It is used as an index of plant-available phosphorus. Bray-1 extracts adsorbed P."
kssl_analyte,271,"Phosphorus, Bray-2 Extractable",,,p_bray2,mg/kg,"This is the phosphorus extractable by the Bray-2  method, reported as milligrams per kilogram on a <2 mm base. Bray-2 extracts both adsorbed and easily acid-soluble forms of P."
kssl_analyte,272,"Phosphorus, Citric Acid Extractable",,,p_citx,mg/kg,"The phosphorus extractable by citric acid is an indicator of available phosphorus in the sample, reported as milligrams per kilogram on a <2 mm base."
kssl_analyte,1070,"Phosphorus, Element Mehlich3 Extractable",,,p_el_meh3,mg/kg,The phosphorus extracted by the Mehlich III solution.
kssl_analyte,1038,"Phosphorus, Ground/Water",,,p_w,µg/L,"The phosphorus found in a water sample. It represents the P concentration in the water, i.e. the mobile P."
kssl_analyte,674,"Phosphorus, Major Element",,,p_mjelm,mg/kg,Total P is the phosphorus measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as percent oxide on the base of the size fraction used.
kssl_analyte,1511,"Phosphorus, Major Element XRF",,,p_mjelm_xrf,mg/kg,Total P is the phosphorus measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as percent oxide on the base of the size fraction used.
kssl_analyte,652,"Phosphorus, Mehlich3 Extractable",,,p_mehlich3,mg/kg,The phosphorus extracted by the Mehlich III solution.
kssl_analyte,273,"Phosphorus, New Zealand P Retention",,,p_nz,%,The New Zealand phosphorus retention is the gravimetric percent phosphorus removed from a solution by equilibration with a sample. It is reported on a <2 mm base. High P retention indicates andic material.
kssl_analyte,274,"Phosphorus, Olsen Extractable",,,p_olsn,mg/kg,The Olsen extractable phosphorus is used as an indicator of available phosphorus in calcareous soil materials (pH >6).
kssl_analyte,63,"Phosphorus, Oxalate Extractable",,,p_ox,mg/kg,Phosphorus extracted with ammonium oxalate
kssl_analyte,405,"Phosphorus, Total",,,p_tot,% wt,Total P is the phosphorus measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as percent oxide on the base of the size fraction used.
kssl_analyte,688,"Phosphorus, Trace Element",,,p_trelm,mg/kg,Total P is the phosphorus measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as percent oxide on the base of the size fraction used.
kssl_analyte,1212,"Phosphorus, Water Element",,,p_wtelm,µg/L,Total P is the phosphorus measured in the water sample.
kssl_analyte,1173,"Phosphorus, Water Extractable",,,p_watx,µg/kg,The phosphorus extracted by the Water solution.
kssl_analyte,269,"Phosphorus, Water Soluble",,,p_h2o,mg/kg,"The water soluble phosphorus is the fraction extracted by distilled water. It represents an attempt to approximate the P concentration in the soil solution, i.e. the mobile P."
kssl_analyte,213,"Piemontite, petro_count",,,min_PD_petro_count,count,to be added
kssl_analyte,1342,"Piemontite, x-ray pm",,,min_PD_x-ray_pm,peak_size,to be added
kssl_analyte,214,"Plagioclase Feldspar, petro_count",,,min_FP_petro_count,count,to be added
kssl_analyte,463,"Plagioclase Feldspar, x-ray",,,min_FP_x-ray,peak_size,to be added
kssl_analyte,1343,"Plagioclase Feldspar, x-ray pm",,,min_FP_x-ray_pm,peak_size,to be added
kssl_analyte,107,"Plant Opal, glass_count",,,min_PO_glass_count,count,to be added
kssl_analyte,215,"Plant Opal, petro_count",,,min_PO_petro_count,count,to be added
kssl_analyte,1344,"Plant Opal, x-ray pm",,,min_PO_x-ray_pm,peak_size,to be added
kssl_calc,717,"Plant, Biomass per cm, Field Moist",,,plt_cm,kg/ha/cm,The percent plant matter in a given depth interval.
kssl_calc,747,"Plant, Biomass, Field Moist",,,plt_biomass,kg/ha,The plant biomass in a given depth interval.
kssl_analyte,3,"Plastic Limit, Atterberg",,,abgpl,% H2O,Atterberg plastic limit is the water content of a soil at the boundary between the plastic and brittle states. It is defined by the ASTM D 4318 test.
kssl_analyte,818,"Plasticity Index, Atterberg",,,abgpi,% H2O,Atterberg plasticity index is the calculation of the liquid limit minus the plastic limit. It is defined by the ASTM D 4318 test.
kssl_analyte,216,"Plumbojarosite, petro_count",,,min_PJ_petro_count,count,to be added
kssl_analyte,1345,"Plumbojarosite, x-ray pm",,,min_PJ_x-ray_pm,peak_size,to be added
kssl_analyte,217,"Pollen, petro_count",,,min_PN_petro_count,count,to be added
kssl_analyte,1346,"Pollen, x-ray pm",,,min_PN_x-ray_pm,peak_size,to be added
kssl_analyte,218,"Potassium Feldspar, petro_count",,,min_FK_petro_count,count,to be added
kssl_analyte,464,"Potassium Feldspar, x-ray",,,min_FK_x-ray,peak_size,to be added
kssl_analyte,1347,"Potassium Feldspar, x-ray pm",,,min_FK_x-ray_pm,peak_size,to be added
kssl_analyte,1065,"Potassium, Element Mehlich3 Extractable",,,k_el_meh3,mg/kg,The potassium extracted by the Mehlich III solution.
kssl_analyte,675,"Potassium, Major Element",,,k_mjelm,mg/kg,Total K is the potassium measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as       percent oxide on the base of the size fraction used.
kssl_analyte,1512,"Potassium, Major Element XRF",,,k_mjelm_xrf,mg/kg,Total K is the potassium measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as       percent oxide on the base of the size fraction used.
kssl_analyte,78,"Potassium, Neutral Salt Extractable",,,k_neutral_salt,cmol(+)/kg,The neutral salt extractable potassium is the fraction removed by 1.0N NH4Cl.
kssl_analyte,84,"Potassium, NH4OAc Extractable",,,k_nh4,cmol(+)/kg,NH4OAC extractable potassium is the fraction removed by pH 7.0 NH4OAC. It is assumed to represent the exchangeable K. It is reported as meq per 100 grams on a <2 mm base.
kssl_analyte,725,"Potassium, NH4OAc Extractable, 2M KCl displacement",,,k_nh4d,cmol(+)/kg,NH4OAC extractable potassium is the fraction removed by pH 7.0 NH4OAC. It is assumed to represent the exchangeable K. It is reported as meq per 100 grams on a <2 mm base.
kssl_analyte,379,"Potassium, Saturation Extract",,,k_satx,mmol(+)/L,"Potassium in the saturation extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract."
kssl_analyte,406,"Potassium, Total",,,k_tot,% wt,Total K is the potassium measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as       percent oxide on the base of the size fraction used.
kssl_analyte,1184,"Potassium, Water",,,k_wat,µg/L,Potassium in the water sample.
kssl_analyte,1206,"Potassium, Water Element",,,k_wtelm,mg/L,Total K is the potassium measured in the water sample.
kssl_analyte,1167,"Potassium, Water Extractable",,,k_watx,µg/kg,The potassium extracted by the Water solution.
kssl_analyte,1449,"Potassium, X-Ray Flourescence Element",,,k_pxrf,ppm,Potassium as determined using portable X-Ray fluorescence on a powdered sample; XRF sample cup with polypropylene film.
kssl_calc,578,Projected Subsidence,,,proj_subsidence,%,Projected Subsidence based on percent mineral content and field moist dB
kssl_analyte,1041,"Pumice, glass_count",,,min_PM_glass_count,%,Pumice percentage of
kssl_analyte,1042,"Pumice, petro_count",,,min_PM_petro_count,count,to be added
kssl_analyte,1405,"Pumice, x-ray pm",,,min_PM_x-ray_pm,peak_size,to be added
kssl_analyte,219,"Pyrite, petro_count",,,min_PI_petro_count,count,to be added
kssl_analyte,1348,"Pyrite, x-ray pm",,,min_PI_x-ray_pm,peak_size,to be added
kssl_analyte,220,"Pyrolusite, petro_count",,,min_PU_petro_count,count,to be added
kssl_analyte,1349,"Pyrolusite, x-ray pm",,,min_PU_x-ray_pm,peak_size,to be added
kssl_analyte,221,"Pyrophyllite, petro_count",,,min_PY_petro_count,count,to be added
kssl_analyte,465,"Pyrophyllite, x-ray",,,min_PY_x-ray,peak_size,to be added
kssl_analyte,1350,"Pyrophyllite, x-ray pm",,,min_PY_x-ray_pm,peak_size,to be added
kssl_analyte,222,"Pyroxene, petro_count",,,min_PR_petro_count,count,to be added
kssl_analyte,1351,"Pyroxene, x-ray pm",,,min_PR_x-ray_pm,peak_size,to be added
